country,location_name,latitude,longitude,timezone,last_updated_epoch,last_updated,temperature_celsius,temperature_fahrenheit,condition_text,humidity,cloud,sunrise,sunset,moonrise,moonset
Turkmenistan,Ashgabat,37.95,58.38,Asia/Ashgabat,1694558700,13/09/2023 03:45,22,71.6,Clear,35,0,6:45 am,7:20 pm,3:51 am,6:25 pm
Tuvalu,Funafuti,-8.52,179.22,Pacific/Funafuti,1694558700,13/09/2023 10:45,27,80.6,Overcast,94,100,5:59 am,6:00 pm,3:58 am,3:52 pm
Uganda,Kampala,0.32,32.57,Africa/Kampala,1694558700,13/09/2023 01:45,23,73.4,Partly cloudy,89,25,6:43 am,6:49 pm,4:48 am,5:10 pm
Ukraine,Kyiv,50.43,30.52,Europe/Kiev,1694558700,13/09/2023 01:45,16.7,62.1,Clear,44,4,6:28 am,7:20 pm,3:05 am,6:53 pm
United Arab Emirates,Abu Dhabi,24.47,54.37,Asia/Dubai,1694558700,13/09/2023 02:45,32,89.6,Clear,89,0,6:07 am,6:30 pm,3:38 am,5:16 pm
United Kingdom,London,51.52,-0.11,Europe/London,1694558700,12/09/2023 23:45,15,59,Light rain,88,100,6:30 am,7:23 pm,3:09 am,7:01 pm
United States of America,Washington Park,46.6,-120.49,America/Los_Angeles,1694558700,12/09/2023 15:45,27.2,81,Sunny,25,0,6:36 am,7:20 pm,3:53 am,6:53 pm
Uruguay,Montevideo,-34.86,-56.17,America/Montevideo,1694558700,12/09/2023 19:45,13,55.4,Clear,54,0,6:49 am,6:34 pm,5:53 am,4:23 pm
Uzbekistan,Tashkent,41.32,69.25,Asia/Tashkent,1694558700,13/09/2023 03:45,18,64.4,Clear,42,0,6:00 am,6:38 pm,2:56 am,5:49 pm
Vanuatu,Port Vila,-17.73,168.32,Pacific/Efate,1694558700,13/09/2023 09:45,25,77,Overcast,79,100,5:46 am,5:42 pm,3:59 am,3:23 pm
Venezuela,Caracas,10.5,-66.92,America/Caracas,1694558700,12/09/2023 18:45,31,87.8,Clear,66,0,6:17 am,6:30 pm,4:23 am,5:13 pm
Vietnam,Hanoi,21.03,105.85,Asia/Bangkok,1694558700,13/09/2023 05:45,25,77,Light rain,94,75,5:43 am,6:03 pm,3:11 am,4:39 pm
Yemen,Sanaa,15.35,44.21,Asia/Aden,1694558700,13/09/2023 01:45,18.5,65.3,Clear,44,5,5:52 am,6:07 pm,3:36 am,4:43 pm
Zambia,Lusaka,-15.42,28.28,Africa/Lusaka,1694558700,13/09/2023 00:45,22.2,72,Clear,39,3,6:05 am,6:02 pm,4:30 am,4:06 pm
Zimbabwe,Harare,-17.82,31.04,Africa/Harare,1694558700,13/09/2023 00:45,12.6,54.7,Partly cloudy,85,47,5:54 am,5:51 pm,4:23 am,3:51 pm
Afghanistan,Kabul,34.52,69.18,Asia/Kabul,1694701800,14/09/2023 19:00,22.7,72.9,Clear,11,0,5:35 am,6:02 pm,4:40 am,5:57 pm
Albania,Tirana,41.33,19.82,Europe/Tirane,1694701800,14/09/2023 16:30,29,84.2,Partly cloudy,45,50,6:19 am,6:52 pm,5:27 am,6:53 pm
Algeria,Algiers,36.76,3.05,Africa/Algiers,1694701800,14/09/2023 15:30,31,87.8,Partly cloudy,59,50,6:29 am,6:57 pm,5:43 am,6:57 pm
Andorra,Andorra La Vella,42.5,1.52,Europe/Andorra,1694701800,14/09/2023 16:30,14.7,58.5,Sunny,60,19,7:33 am,8:06 pm,6:41 am,8:09 pm
Angola,Luanda,-8.84,13.23,Africa/Luanda,1694701800,14/09/2023 15:30,26,78.8,Partly cloudy,65,25,6:02 am,6:04 pm,5:40 am,5:48 pm
Antigua and Barbuda,Saint John's,17.12,-61.85,America/Antigua,1694701800,14/09/2023 10:30,32,89.6,Partly cloudy,59,25,5:55 am,6:10 pm,5:30 am,6:09 pm
Argentina,Buenos Aires,-34.59,-58.67,America/Argentina/Buenos_Aires,1694701800,14/09/2023 11:30,15,59,Sunny,51,0,6:56 am,6:45 pm,6:56 am,6:28 pm
Armenia,Yerevan,40.18,44.51,Asia/Yerevan,1694701800,14/09/2023 18:30,25,77,Partly cloudy,30,25,6:41 am,7:13 pm,5:46 am,7:12 pm
Australia,Canberra,-35.28,149.22,Australia/Sydney,1694701800,15/09/2023 00:30,8,46.4,Clear,87,0,6:05 am,5:53 pm,5:51 am,5:04 pm
Austria,Vienna,48.2,16.37,Europe/Vienna,1694700900,14/09/2023 16:15,23,73.4,Partly cloudy,57,25,6:29 am,7:10 pm,5:30 am,7:15 pm
Azerbaijan,Baku,40.4,49.88,Asia/Baku,1694701800,14/09/2023 18:30,22,71.6,Sunny,69,0,6:20 am,6:52 pm,5:23 am,6:51 pm
Bahamas,Nassau,25.08,-77.35,America/Nassau,1694701800,14/09/2023 10:30,30,86,Partly cloudy,70,50,6:55 am,7:15 pm,6:28 am,7:17 pm
Bahrain,Manama,26.24,50.58,Asia/Bahrain,1694701800,14/09/2023 17:30,38,100.4,Sunny,48,0,5:23 am,5:44 pm,4:37 am,5:36 pm
Bangladesh,Dhaka,23.72,90.41,Asia/Dhaka,1694700900,14/09/2023 20:15,27.8,82,Cloudy,82,67,5:44 am,6:04 pm,4:54 am,5:51 pm
Barbados,Bridgetown,13.1,-59.62,America/Barbados,1694701800,14/09/2023 10:30,32,89.6,Partly cloudy,67,25,5:48 am,6:00 pm,5:24 am,5:58 pm
Belarus,Minsk,53.9,27.57,Europe/Minsk,1694701800,14/09/2023 17:30,15,59,Light rain,100,62,6:40 am,7:30 pm,5:31 am,7:38 pm
Belgium,Brussels,50.83,4.33,Europe/Brussels,1694701800,14/09/2023 16:30,20,68,Partly cloudy,60,50,7:16 am,8:00 pm,6:15 am,8:07 pm
Belize,Belmopan,17.25,-88.77,America/Belize,1694701800,14/09/2023 08:30,27,80.6,Partly cloudy,94,25,5:43 am,5:58 pm,5:21 am,6:00 pm
Benin,Porto-Novo,6.48,2.62,Africa/Porto-Novo,1694701800,14/09/2023 15:30,29,84.2,Partly cloudy,75,50,6:40 am,6:50 pm,6:12 am,6:39 pm
Bhutan,Thimphu,27.48,89.6,Asia/Thimphu,1694701800,14/09/2023 20:30,13.1,55.6,Fog,98,100,5:46 am,6:08 pm,4:54 am,5:58 pm
Bolivia,Sucre,-19.04,-65.26,America/La_Paz,1694701800,14/09/2023 10:30,14.6,58.3,Sunny,45,5,6:18 am,6:15 pm,6:09 am,6:05 pm
Bosnia and Herzegovina,Sarajevo,43.85,18.38,Europe/Sarajevo,1694701800,14/09/2023 16:30,24,75.2,Partly cloudy,54,50,6:24 am,6:59 pm,5:29 am,7:02 pm
Botswana,Gaborone,-24.65,25.91,Africa/Gaborone,1694701800,14/09/2023 16:30,28,82.4,Sunny,27,0,6:15 am,6:09 pm,6:02 am,5:45 pm
Brazil,Bras,-2.08,-58.17,America/Manaus,1694701800,14/09/2023 10:30,38.1,100.6,Sunny,19,5,5:46 am,5:51 pm,5:29 am,5:45 pm
Brunei Darussalam,Bandar Seri Begawan,4.88,114.93,Asia/Brunei,1694701800,14/09/2023 22:30,27,80.6,Partly cloudy,94,75,6:11 am,6:20 pm,5:31 am,5:58 pm
Bulgaria,Sofia,42.68,23.32,Europe/Sofia,1694700900,14/09/2023 17:15,29,84.2,Sunny,29,0,7:05 am,7:39 pm,6:10 am,7:41 pm
Burkina Faso,Ouagadougou,12.37,-1.52,Africa/Ouagadougou,1694701800,14/09/2023 14:30,33,91.4,Partly cloudy,56,50,5:55 am,6:08 pm,5:25 am,6:00 pm
Burundi,Bujumbura,-3.38,29.36,Africa/Bujumbura,1694701800,14/09/2023 16:30,26.1,79,Sunny,53,20,5:56 am,6:01 pm,5:30 am,5:44 pm
Madagascar,Ivory,-24.37,46.45,Indian/Antananarivo,1694701800,14/09/2023 17:30,24.9,76.8,Sunny,49,14,5:53 am,5:48 pm,5:38 am,5:20 pm
Cape Verde,Praia,14.93,-23.51,Atlantic/Cape_Verde,1694701800,14/09/2023 13:30,30,86,Partly cloudy,70,25,6:22 am,6:36 pm,5:53 am,6:31 pm
Cambodia,Phnom Penh,11.55,104.92,Asia/Phnom_Penh,1694701800,14/09/2023 21:30,25,77,Partly cloudy,100,75,5:50 am,6:02 pm,5:06 am,5:43 pm
Cameroon,Bafoussam,5.47,10.42,Africa/Douala,1694701800,14/09/2023 15:30,22.5,72.5,Partly cloudy,77,33,6:09 am,6:18 pm,5:41 am,6:07 pm
Canada,Ottawa,45.42,-75.7,America/Toronto,1694701800,14/09/2023 10:30,14,57.2,Partly cloudy,72,75,6:40 am,7:16 pm,6:00 am,7:24 pm
Central African Republic,Bangui,4.37,18.58,Africa/Bangui,1694701800,14/09/2023 15:30,33,91.4,Partly cloudy,56,50,5:37 am,5:46 pm,5:08 am,5:33 pm
Chad,N'djamena,12.11,15.05,Africa/Douala,1694701800,14/09/2023 15:30,24,75.2,Partly cloudy,94,50,5:49 am,6:02 pm,5:17 am,5:52 pm
Chile,Santiago,-33.45,-70.67,America/Santiago,1694700900,14/09/2023 11:15,13,55.4,Partly cloudy,72,75,7:44 am,7:34 pm,7:44 am,7:19 pm
China,Beijing,39.93,116.39,Asia/Shanghai,1694700900,14/09/2023 22:15,19,66.2,Clear,94,0,5:54 am,6:26 pm,4:46 am,6:20 pm
Bulgaria,Bogot,43.32,24.7,Europe/Sofia,1694701800,14/09/2023 17:30,31.4,88.5,Partly cloudy,21,48,6:59 am,7:34 pm,6:03 am,7:36 pm
Comoros,Moroni,-11.7,43.24,Indian/Comoro,1694701800,14/09/2023 17:30,28,82.4,Partly cloudy,62,50,6:02 am,6:03 pm,5:40 am,5:42 pm
Congo,Brazzaville,-4.26,15.28,Africa/Brazzaville,1694701800,14/09/2023 15:30,33,91.4,Sunny,44,0,5:52 am,5:57 pm,5:28 am,5:42 pm
Costa Rica,San Juan,9.97,-84.08,America/Costa_Rica,1694701800,14/09/2023 08:30,25,77,Sunny,54,0,5:26 am,5:38 pm,5:07 am,5:37 pm
Croatia,Zagreb,45.8,16,Europe/Zagreb,1694701800,14/09/2023 16:30,19,66.2,Moderate or heavy rain shower,83,25,6:32 am,7:10 pm,5:36 am,7:14 pm
Cuba,Havana,23.13,-82.36,America/Havana,1694701800,14/09/2023 10:30,30,86,Partly cloudy,75,25,7:16 am,7:34 pm,6:50 am,7:37 pm
Cyprus,Nicosia,35.17,33.37,Asia/Famagusta,1694700900,14/09/2023 17:15,32,89.6,Partly cloudy,28,25,6:28 am,6:56 pm,5:39 am,6:53 pm
Czech Republic,Prague,50.08,14.47,Europe/Prague,1694700900,14/09/2023 16:15,19,66.2,Partly cloudy,60,50,6:36 am,7:19 pm,5:35 am,7:25 pm
Democratic Republic of Congo,Kinshasa,-4.3,15.3,Africa/Brazzaville,1694701800,14/09/2023 15:30,33,91.4,Sunny,44,0,5:52 am,5:57 pm,5:28 am,5:42 pm
Denmark,Copenhagen,55.67,12.58,Europe/Copenhagen,1694700900,14/09/2023 16:15,18,64.4,Partly cloudy,49,25,6:39 am,7:31 pm,5:30 am,7:41 pm
Djibouti,Djibouti,11.6,43.15,Africa/Djibouti,1694701800,14/09/2023 17:30,37,98.6,Mist,45,25,5:57 am,6:09 pm,5:21 am,5:56 pm
Dominica,Roseau,15.3,-61.4,America/Dominica,1694701800,14/09/2023 10:30,31,87.8,Partly cloudy,66,50,5:54 am,6:08 pm,5:30 am,6:06 pm
Dominican Republic,Santo Domingo,18.47,-69.9,America/Santo_Domingo,1694701800,14/09/2023 10:30,29,84.2,Partly cloudy,89,50,6:27 am,6:43 pm,6:02 am,6:43 pm
Ecuador,Quito,-0.22,-78.5,America/Guayaquil,1694701800,14/09/2023 09:30,16.6,61.9,Sunny,51,9,6:06 am,6:13 pm,5:51 am,6:09 pm
Egypt,Cairo,30.05,31.25,Africa/Cairo,1694701800,14/09/2023 17:30,32,89.6,Partly cloudy,30,25,6:39 am,7:02 pm,5:53 am,6:57 pm
El Salvador,San Salvador,13.71,-89.2,America/El_Salvador,1694701800,14/09/2023 08:30,29,84.2,Partly cloudy,70,25,5:46 am,5:59 pm,5:26 am,6:00 pm
Equatorial Guinea,Malabo,3.75,8.78,Africa/Malabo,1694701800,14/09/2023 15:30,28,82.4,Partly cloudy,89,75,6:16 am,6:24 pm,5:49 am,6:13 pm
Eritrea,Asmara,15.33,38.93,Africa/Asmara,1694701800,14/09/2023 17:30,23,73.4,Sunny,42,4,6:13 am,6:27 pm,5:35 am,6:16 pm
Estonia,Tallinn,59.43,24.73,Europe/Tallinn,1694701800,14/09/2023 17:30,16,60.8,Partly cloudy,59,25,6:46 am,7:46 pm,5:28 am,8:00 pm
Swaziland,Mbabane,-26.32,31.13,Africa/Mbabane,1694701800,14/09/2023 16:30,29,84.2,Sunny,31,0,5:55 am,5:48 pm,5:42 am,5:22 pm
Ethiopia,Addis Ababa,9.03,38.7,Africa/Addis_Ababa,1694701800,14/09/2023 17:30,17,62.6,Moderate rain,88,75,6:15 am,6:26 pm,5:42 am,6:13 pm
Fiji Islands,Suva,-18.13,178.42,Pacific/Fiji,1694701800,15/09/2023 02:30,24,75.2,Partly cloudy,89,75,6:04 am,6:01 pm,5:32 am,5:19 pm
Finland,Helsinki,60.18,24.93,Europe/Helsinki,1694701800,14/09/2023 17:30,15,59,Partly cloudy,55,25,6:44 am,7:46 pm,5:24 am,8:00 pm
France,Paris,48.87,2.33,Europe/Paris,1694701800,14/09/2023 16:30,25,77,Partly cloudy,54,75,7:26 am,8:06 pm,6:27 am,8:12 pm
Gabon,Libreville,0.38,9.45,Africa/Libreville,1694701800,14/09/2023 15:30,26,78.8,Partly cloudy,84,75,6:14 am,6:21 pm,5:49 am,6:08 pm
Gambia,Banjul,13.45,-16.58,Africa/Banjul,1694701800,14/09/2023 14:30,32,89.6,Partly cloudy,71,75,6:55 am,7:09 pm,6:26 am,7:02 pm
Georgia,Tbilisi,41.73,44.79,Asia/Tbilisi,1694701800,14/09/2023 18:30,24,75.2,Sunny,39,0,6:39 am,7:13 pm,5:42 am,7:13 pm
Germany,Berlin,52.52,13.4,Europe/Berlin,1694701800,14/09/2023 16:30,21,69.8,Partly cloudy,43,25,6:38 am,7:25 pm,5:34 am,7:33 pm
Ghana,Accra,5.55,-0.22,Africa/Accra,1694701800,14/09/2023 14:30,28,82.4,Partly cloudy,79,25,5:52 am,6:01 pm,5:25 am,5:51 pm
Greece,Athens,37.98,23.72,Europe/Athens,1694701800,14/09/2023 17:30,30,86,Sunny,33,0,7:06 am,7:36 pm,6:15 am,7:35 pm
Grenada,Saint George's,12.05,-61.75,America/Grenada,1694701800,14/09/2023 10:30,31,87.8,Partly cloudy,75,25,5:56 am,6:09 pm,5:34 am,6:06 pm
Guatemala,Guatemala City,14.62,-90.53,America/Guatemala,1694701800,14/09/2023 08:30,20,68,Partly cloudy,88,25,5:51 am,6:04 pm,5:31 am,6:05 pm
Guinea,Conakry,9.51,-13.71,Africa/Conakry,1694701800,14/09/2023 14:30,26,78.8,Partly cloudy,94,75,6:45 am,6:56 pm,6:17 am,6:48 pm
Guinea-Bissau,Bissau,11.85,-15.58,Africa/Bissau,1694701800,14/09/2023 14:30,31,87.8,Partly cloudy,66,50,6:52 am,7:04 pm,6:23 am,6:57 pm
Guyana,Georgetown,6.8,-58.17,America/Guyana,1694700900,14/09/2023 10:15,33,91.4,Partly cloudy,59,75,5:44 am,5:53 pm,5:22 am,5:49 pm
Haiti,Port-Au-Prince,18.54,-72.34,America/Port-au-Prince,1694701800,14/09/2023 10:30,31,87.8,Partly cloudy,66,25,6:37 am,6:53 pm,6:12 am,6:53 pm
Vatican City,Vatican City,41.9,12.45,Europe/Rome,1694701800,14/09/2023 16:30,28,82.4,Sunny,48,0,6:49 am,7:22 pm,5:57 am,7:24 pm
Honduras,Tegucigalpa,14.1,-87.22,America/Tegucigalpa,1694701800,14/09/2023 08:30,24,75.2,Partly cloudy,78,50,5:38 am,5:51 pm,5:17 am,5:52 pm
Hungary,Budapest,47.5,19.08,Europe/Budapest,1694701800,14/09/2023 16:30,21,69.8,Light rain shower,83,75,6:19 am,6:59 pm,5:20 am,7:03 pm
Iceland,Hella,63.83,-20.4,Atlantic/Reykjavik,1694701800,14/09/2023 14:30,13,55.4,Sunny,54,0,6:41 am,7:52 pm,5:23 am,8:10 pm
India,New Delhi,28.6,77.2,Asia/Kolkata,1694700900,14/09/2023 19:45,33,91.4,Mist,67,50,6:05 am,6:28 pm,5:14 am,6:19 pm
Indonesia,Jakarta,-6.21,106.85,Asia/Jakarta,1694701800,14/09/2023 21:30,28,82.4,Mist,79,25,5:47 am,5:50 pm,5:14 am,5:24 pm
Iran,Tehran,35.73,51.33,Asia/Tehran,1694701800,14/09/2023 18:00,33,91.4,Partly cloudy,11,25,5:46 am,6:14 pm,4:53 am,6:10 pm
Iraq,Baghdad,33.34,44.39,Asia/Baghdad,1694701800,14/09/2023 17:30,37,98.6,Sunny,10,0,5:45 am,6:11 pm,4:55 am,6:06 pm
Ireland,Dublin,53.33,-6.25,Europe/Dublin,1694701800,14/09/2023 15:30,17,62.6,Partly cloudy,63,75,6:56 am,7:44 pm,5:55 am,7:53 pm
Israel,Jerusalem,31.78,35.23,Asia/Jerusalem,1694701800,14/09/2023 17:30,29,84.2,Partly cloudy,58,25,6:22 am,6:47 pm,5:35 am,6:42 pm
Italy,Rome,41.9,12.48,Europe/Rome,1694701800,14/09/2023 16:30,28,82.4,Sunny,48,0,6:49 am,7:22 pm,5:57 am,7:24 pm
Jamaica,Norman Gardens,17.97,-76.75,America/Jamaica,1694701800,14/09/2023 09:30,32,89.6,Partly cloudy,71,25,5:55 am,6:10 pm,5:31 am,6:11 pm
Japan,Tokyo,35.69,139.69,Asia/Tokyo,1694701800,14/09/2023 23:30,28,82.4,Partly cloudy,84,25,5:23 am,5:51 pm,4:15 am,5:41 pm
Jordan,Amman,31.95,35.93,Asia/Amman,1694701800,14/09/2023 17:30,29,84.2,Partly cloudy,27,25,6:19 am,6:44 pm,5:32 am,6:40 pm
Kazakhstan,Astana,51.18,71.43,Asia/Almaty,1694701800,14/09/2023 20:30,14,57.2,Partly cloudy,67,75,6:47 am,7:32 pm,5:34 am,7:37 pm
Kenya,Nairobi,-1.28,36.82,Africa/Nairobi,1694701800,14/09/2023 17:30,25,77,Partly cloudy,36,75,6:25 am,6:31 pm,5:57 am,6:14 pm
Kiribati,Tarawa,-0.88,169.53,Pacific/Tarawa,1694701800,15/09/2023 02:30,28.4,83.1,Clear,69,23,6:34 am,6:41 pm,5:51 am,6:09 pm
Kuwait,Kuwait City,29.37,47.96,Asia/Kuwait,1694701800,14/09/2023 17:30,41.5,106.7,Sunny,19,0,5:32 am,5:55 pm,4:44 am,5:49 pm
Kyrghyzstan,Bishkek,42.87,74.6,Asia/Bishkek,1694701800,14/09/2023 20:30,17.5,63.5,Partly cloudy,36,44,6:39 am,7:15 pm,5:36 am,7:13 pm
Indonesia,Laos,-8.18,114.32,Asia/Jakarta,1694701800,14/09/2023 21:30,20.2,68.4,Clear,80,9,5:18 am,5:20 pm,4:45 am,4:51 pm
Latvia,Riga,56.95,24.1,Europe/Riga,1694701800,14/09/2023 17:30,17,62.6,Partly cloudy,63,25,6:51 am,7:46 pm,5:38 am,7:57 pm
Lebanon,Beirut,33.87,35.51,Asia/Beirut,1694701800,14/09/2023 17:30,30,86,Sunny,52,0,6:20 am,6:46 pm,5:31 am,6:43 pm
Lesotho,Maseru,-29.32,27.48,Africa/Johannesburg,1694701800,14/09/2023 16:30,22.5,72.5,Sunny,22,3,6:10 am,6:02 pm,6:00 am,5:35 pm
Liberia,Monrovia,6.31,-10.8,Africa/Monrovia,1694701800,14/09/2023 14:30,28,82.4,Patchy light rain,84,75,6:34 am,6:43 pm,6:07 am,6:34 pm
Thailand,Nan,18.78,100.78,Asia/Bangkok,1694701800,14/09/2023 21:30,26,78.8,Partly cloudy,100,50,6:04 am,6:20 pm,5:17 am,6:05 pm
Liechtenstein,Vaduz,47.13,9.52,Europe/Vaduz,1694701800,14/09/2023 16:30,21,69.8,Partly cloudy,78,75,6:58 am,7:37 pm,6:01 am,7:42 pm
Lithuania,Vilnius,54.68,25.32,Europe/Vilnius,1694701800,14/09/2023 17:30,16,60.8,Partly cloudy,77,75,6:49 am,7:39 pm,5:39 am,7:48 pm
Luxembourg,Luxembourg,49.61,6.13,Europe/Luxembourg,1694701800,14/09/2023 16:30,20,68,Partly cloudy,53,25,7:10 am,7:52 pm,6:10 am,7:58 pm
Madagascar,Antananarivo,-18.92,47.52,Indian/Antananarivo,1694701800,14/09/2023 17:30,21,69.8,Partly cloudy,53,25,5:47 am,5:45 pm,5:28 am,5:20 pm
Malawi,Lilongwe,-13.98,33.78,Africa/Blantyre,1694701800,14/09/2023 16:30,24,75.2,Partly cloudy,41,50,5:41 am,5:41 pm,5:20 am,5:20 pm
Malaysia,Kuala Lumpur,3.17,101.7,Asia/Kuala_Lumpur,1694701800,14/09/2023 22:30,28,82.4,Partly cloudy,74,25,7:05 am,7:13 pm,6:26 am,6:51 pm
Maldives,Farukolhufunadhoo,6.15,73.27,Indian/Maldives,1694701800,14/09/2023 19:30,28.2,82.8,Partly cloudy,76,50,5:58 am,6:07 pm,5:21 am,5:50 pm
Mali,Bamako,12.65,-8,Africa/Bamako,1694701800,14/09/2023 14:30,31,87.8,Partly cloudy,55,25,6:21 am,6:34 pm,5:51 am,6:26 pm
Malta,Valletta,35.9,14.51,Europe/Malta,1694701800,14/09/2023 16:30,28,82.4,Partly cloudy,66,25,6:43 am,7:11 pm,5:56 am,7:10 pm
Marshall Islands,Majuro,7.1,171.38,Pacific/Majuro,1694701800,15/09/2023 02:30,28,82.4,Overcast,84,100,6:25 am,6:35 pm,5:36 am,6:07 pm
Mauritania,Nouakchott,18.09,-15.98,Africa/Nouakchott,1694701800,14/09/2023 14:30,30.9,87.6,Sunny,58,4,6:51 am,7:07 pm,6:19 am,7:02 pm
Mauritius,Port Louis,-20.16,57.5,Indian/Mauritius,1694701800,14/09/2023 18:30,24,75.2,Partly cloudy,69,50,6:07 am,6:04 pm,5:49 am,5:38 pm
Mexico,Mexico City,19.43,-99.13,America/Mexico_City,1694701800,14/09/2023 08:30,15,59,Partly cloudy,82,50,6:24 am,6:40 pm,6:02 am,6:43 pm
Micronesia,Palikir,6.92,158.15,Pacific/Pohnpei,1694701800,15/09/2023 01:30,26,78.8,Partly cloudy,89,75,6:18 am,6:28 pm,5:31 am,6:02 pm
Russia,Chi-Chi-Erh,51.7,94.45,Asia/Krasnoyarsk,1694701800,14/09/2023 21:30,14.7,58.5,Clear,38,13,6:14 am,7:01 pm,4:55 am,7:05 pm
Monaco,Monaco,43.73,7.42,Europe/Monaco,1694701800,14/09/2023 16:30,24,75.2,Partly cloudy,74,25,7:08 am,7:43 pm,6:15 am,7:46 pm
Mongolia,Ulaanbaatar,47.92,106.92,Asia/Ulaanbaatar,1694701800,14/09/2023 22:30,11,51.8,Partly cloudy,94,75,6:27 am,7:08 pm,5:12 am,7:09 pm
Montenegro,Podgorica,42.44,19.26,Europe/Podgorica,1694701800,14/09/2023 16:30,29,84.2,Partly cloudy,43,50,6:21 am,6:55 pm,5:28 am,6:57 pm
Morocco,Rabat,34.03,-6.84,Africa/Casablanca,1694701800,14/09/2023 15:30,25,77,Partly cloudy,79,50,7:10 am,7:36 pm,6:27 am,7:36 pm
Mozambique,Maputo,-25.97,32.59,Africa/Maputo,1694701800,14/09/2023 16:30,31,87.8,Partly cloudy,29,25,5:49 am,5:43 pm,5:36 am,5:16 pm
Myanmar,Pathein,16.78,94.73,Asia/Yangon,1694701800,14/09/2023 21:00,25.2,77.4,Cloudy,94,76,5:59 am,6:14 pm,5:13 am,5:59 pm
Namibia,Windhoek,-22.57,17.08,Africa/Windhoek,1694701800,14/09/2023 16:30,32,89.6,Sunny,8,0,6:50 am,6:45 pm,6:36 am,6:23 pm
Turkey,Yaren,39.55,27.62,Europe/Istanbul,1694701800,14/09/2023 17:30,30,86,Sunny,24,0,6:49 am,7:21 pm,5:57 am,7:20 pm
Nepal,Kathmandu,27.72,85.32,Asia/Kathmandu,1694701800,14/09/2023 20:15,25,77,Partly cloudy,83,25,5:48 am,6:10 pm,4:56 am,6:00 pm
Netherlands,Amsterdam,52.37,4.89,Europe/Amsterdam,1694701800,14/09/2023 16:30,21,69.8,Partly cloudy,49,25,7:13 am,7:59 pm,6:10 am,8:07 pm
New Zealand,Wellington,-41.3,174.78,Pacific/Auckland,1694701800,15/09/2023 02:30,13,55.4,Clear,77,0,6:25 am,6:09 pm,6:16 am,5:10 pm
Nicaragua,Managua,12.15,-86.27,America/Managua,1694701800,14/09/2023 08:30,29,84.2,Partly cloudy,75,25,5:35 am,5:47 pm,5:15 am,5:47 pm
Niger,Niamey,13.52,2.12,Africa/Niamey,1694701800,14/09/2023 15:30,35,95,Thundery outbreaks possible,39,50,6:40 am,6:54 pm,6:09 am,6:45 pm
Nigeria,Abuja,9.18,7.18,Africa/Lagos,1694701800,14/09/2023 15:30,30,86,Patchy light rain with thunder,70,50,6:21 am,6:32 pm,5:51 am,6:22 pm
North Korea,Pyongyang,39.02,125.75,Asia/Pyongyang,1694701800,14/09/2023 23:30,20.4,68.7,Clear,82,6,6:17 am,6:48 pm,5:09 am,6:41 pm
Macedonia,Skopje,42,21.43,Europe/Skopje,1694701800,14/09/2023 16:30,30,86,Partly cloudy,33,50,6:13 am,6:46 pm,5:19 am,6:48 pm
Norway,Oslo,59.92,10.75,Europe/Oslo,1694701800,14/09/2023 16:30,14,57.2,Sunny,82,0,6:42 am,7:42 pm,5:25 am,7:57 pm
Oman,Muscat,23.61,58.59,Asia/Muscat,1694701800,14/09/2023 18:30,32,89.6,Clear,71,0,5:52 am,6:11 pm,5:06 am,6:01 pm
Pakistan,Islamabad,33.7,73.17,Asia/Karachi,1694701800,14/09/2023 19:30,30.9,87.6,Clear,44,3,5:50 am,6:16 pm,4:55 am,6:10 pm
Palau,Adkip,7.36,134.51,Pacific/Palau,1694701800,14/09/2023 23:30,27,80.6,Partly cloudy,89,75,5:53 am,6:03 pm,5:08 am,5:39 pm
Bolivia,National,-11.18,-67.08,America/La_Paz,1694701800,14/09/2023 10:30,29.4,84.9,Sunny,59,21,6:23 am,6:24 pm,6:11 am,6:17 pm
Panama,Panama City,8.97,-79.53,America/Panama,1694701800,14/09/2023 09:30,30,86,Partly cloudy,75,50,6:08 am,6:19 pm,5:49 am,6:18 pm
Papua New Guinea,Port Moresby,-9.46,147.19,Pacific/Port_Moresby,1694701800,15/09/2023 00:30,24,75.2,Partly cloudy,78,75,6:06 am,6:08 pm,5:31 am,5:35 pm
Paraguay,Carreria,-21.55,-58.12,America/Asuncion,1694701800,14/09/2023 10:30,19,66.2,Partly cloudy,48,29,5:50 am,5:47 pm,5:42 am,5:35 pm
Peru,Lima,-12.05,-77.05,America/Lima,1694701800,14/09/2023 09:30,17.9,64.2,Partly cloudy,81,51,6:03 am,6:04 pm,5:53 am,5:58 pm
Philippines,Manila,14.6,120.98,Asia/Manila,1694701800,14/09/2023 22:30,28,82.4,Partly cloudy,84,50,5:45 am,5:59 pm,4:57 am,5:40 pm
Poland,Warsaw,52.25,21,Europe/Warsaw,1694701800,14/09/2023 16:30,21,69.8,Partly cloudy,64,25,6:08 am,6:54 pm,5:03 am,7:02 pm
Portugal,Lisbon,38.72,-9.13,Europe/Lisbon,1694701800,14/09/2023 15:30,30,86,Partly cloudy,33,25,7:17 am,7:47 pm,6:31 am,7:49 pm
Qatar,Doha,25.29,51.53,Asia/Qatar,1694701800,14/09/2023 17:30,37,98.6,Sunny,60,0,5:19 am,5:40 pm,4:34 am,5:31 pm
